"","year","tourn_id","tourney_name","surface","draw_size","tourney_level","tourney_date","match_num","winner_id","winner_seed","winner_entry","winner_name","winner_hand","winner_ht","winner_ioc","winner_age","loser_id","loser_seed","loser_entry","loser_name","loser_hand","loser_ht","loser_ioc","loser_age","score","best_of","round","minutes","w_ace","w_df","w_svpt","w_1stIn","w_1stWon","w_2ndWon","w_SvGms","w_bpSaved","w_bpFaced","l_ace","l_df","l_svpt","l_1stIn","l_1stWon","l_2ndWon","l_SvGms","l_bpSaved","l_bpFaced","winner_rank","winner_rank_points","loser_rank","loser_rank_points","w_serveperc","l_serveperc","w_secondserve","l_secondserve","tour"
"254","2014","580","Australian Open","Hard",128,"G",20140113,122,103819,6,NA,"Roger Federer","R",185,"SUI",32.4325804244,104918,4,NA,"Andy Murray","R",190,"GBR",26.6666666667,"6-3 6-4 6-7(6) 6-3",5,"QF",200,10,0,122,78,60,29,21,1,2,9,1,146,89,60,28,19,13,17,6,4355,4,5560,0.639344262295082,0.60958904109589,1,0.982456140350877,"ATP"
"255","2014","580","Australian Open","Hard",128,"G",20140113,123,104607,7,NA,"Tomas Berdych","R",196,"CZE",28.3230663929,103970,3,NA,"David Ferrer","R",175,"ESP",31.7837097878,"6-1 6-4 2-6 6-4",5,"QF",184,10,4,129,67,52,27,18,9,12,2,1,118,72,46,23,17,8,13,7,4180,3,5640,0.51937984496124,0.610169491525424,0.935483870967742,0.978260869565217,"ATP"
"256","2014","580","Australian Open","Hard",128,"G",20140113,124,104527,8,NA,"Stan Wawrinka","R",183,"SUI",28.7967145791,104925,2,NA,"Novak Djokovic","R",188,"SRB",26.6475017112,"2-6 6-4 6-2 3-6 9-7",5,"QF",240,17,5,170,98,71,36,25,3,7,7,1,144,105,75,23,26,5,10,8,3890,2,12260,0.576470588235294,0.729166666666667,0.930555555555556,0.974358974358974,"ATP"
"257","2014","580","Australian Open","Hard",128,"G",20140113,125,104745,1,NA,"Rafael Nadal","L",185,"ESP",27.613963039,103819,6,NA,"Roger Federer","R",185,"SUI",32.4325804244,"7-6(4) 6-3 6-3",5,"SF",144,3,1,86,56,41,22,15,1,2,8,1,105,69,45,18,15,10,14,1,13130,6,4355,0.651162790697674,0.657142857142857,0.966666666666667,0.972222222222222,"ATP"
"258","2014","580","Australian Open","Hard",128,"G",20140113,126,104527,8,NA,"Stan Wawrinka","R",183,"SUI",28.7967145791,104607,7,NA,"Tomas Berdych","R",196,"CZE",28.3230663929,"6-3 6-7(1) 7-6(3) 7-6(4)",5,"SF",211,18,4,145,88,72,32,23,1,1,21,7,140,87,71,30,22,3,4,8,3890,7,4180,0.606896551724138,0.621428571428571,0.929824561403509,0.867924528301887,"ATP"
"259","2014","580","Australian Open","Hard",128,"G",20140113,127,104527,8,NA,"Stan Wawrinka","R",183,"SUI",28.7967145791,104745,1,NA,"Rafael Nadal","L",185,"ESP",27.613963039,"6-3 6-2 3-6 6-3",5,"F",141,19,2,96,53,46,22,18,4,6,1,3,108,84,50,10,17,10,15,8,3890,1,13130,0.552083333333333,0.777777777777778,0.953488372093023,0.875,"ATP"
"260","2014","520","Roland Garros","Clay",128,"G",20140526,65,104745,1,NA,"Rafael Nadal","L",185,"ESP",27.9780971937,106233,NA,NA,"Dominic Thiem","R",185,"AUT",20.7255304586,"6-2 6-2 6-3",5,"R64",125,0,0,79,54,36,17,13,2,4,2,3,70,45,18,14,12,3,10,1,12500,57,812,0.683544303797468,0.642857142857143,1,0.88,"ATP"
"261","2014","520","Roland Garros","Clay",128,"G",20140526,96,104925,2,NA,"Novak Djokovic","R",188,"SRB",27.0116358658,104871,NA,NA,"Jeremy Chardy","R",188,"FRA",27.2826830938,"6-1 6-4 6-2",5,"R64",92,2,1,69,42,32,17,13,2,4,3,3,76,45,26,10,12,2,9,2,11850,42,1060,0.608695652173913,0.592105263157895,0.962962962962963,0.903225806451613,"ATP"
"262","2014","520","Roland Garros","Clay",128,"G",20140526,100,103970,5,NA,"David Ferrer","R",175,"ESP",32.1478439425,104312,32,NA,"Andreas Seppi","R",190,"ITA",30.2587268994,"6-2 7-6(2) 6-3",5,"R32",142,4,5,106,66,48,21,15,4,6,1,3,101,60,35,22,14,8,13,5,5030,33,1150,0.622641509433962,0.594059405940594,0.875,0.926829268292683,"ATP"
"263","2014","520","Roland Garros","Clay",128,"G",20140526,102,104792,23,NA,"Gael Monfils","R",193,"FRA",27.7316906229,104926,14,NA,"Fabio Fognini","R",178,"ITA",27.0061601643,"5-7 6-2 6-4 0-6 6-2",5,"R32",204,5,5,149,116,63,17,22,15,24,3,4,129,73,35,29,22,8,18,28,1390,15,2155,0.778523489932886,0.565891472868217,0.848484848484849,0.928571428571429,"ATP"
"264","2014","520","Roland Garros","Clay",128,"G",20140526,103,104269,24,NA,"Fernando Verdasco","L",188,"ESP",30.5270362765,104755,12,NA,"Richard Gasquet","R",185,"FRA",27.9370294319,"6-3 6-2 6-3",5,"R32",118,2,0,79,65,44,9,13,7,9,0,1,77,51,28,9,13,2,9,25,1420,13,2445,0.822784810126582,0.662337662337662,1,0.961538461538462,"ATP"
"265","2014","520","Roland Garros","Clay",128,"G",20140526,104,104918,7,NA,"Andy Murray","R",190,"GBR",27.0308008214,104259,28,NA,"Philipp Kohlschreiber","R",178,"GER",30.6091718001,"3-6 6-3 6-3 4-6 12-10",5,"R32",247,10,8,174,84,61,43,29,4,12,4,4,201,125,77,39,30,11,21,8,4120,24,1485,0.482758620689655,0.621890547263682,0.911111111111111,0.947368421052632,"ATP"
"266","2014","520","Roland Garros","Clay",128,"G",20140526,105,104607,6,NA,"Tomas Berdych","R",196,"CZE",28.6872005476,105138,27,NA,"Roberto Bautista Agut","R",183,"ESP",26.1136208077,"6-1 6-2 6-7(4) 6-4",5,"R32",163,12,2,112,60,47,27,19,2,6,1,3,116,75,42,18,18,6,15,6,4330,29,1330,0.535714285714286,0.646551724137931,0.961538461538462,0.926829268292683,"ATP"
"267","2014","520","Roland Garros","Clay",128,"G",20140526,109,105683,8,NA,"Milos Raonic","R",196,"CAN",23.4113620808,104468,29,NA,"Gilles Simon","R",183,"FRA",29.4099931554,"4-6 6-3 2-6 6-2 7-5",5,"R32",196,19,7,152,94,70,24,24,10,15,8,2,130,75,49,31,23,6,12,9,2975,30,1225,0.618421052631579,0.576923076923077,0.879310344827586,0.963636363636364,"ATP"
"268","2014","520","Roland Garros","Clay",128,"G",20140526,112,104925,2,NA,"Novak Djokovic","R",188,"SRB",27.0116358658,105227,25,NA,"Marin Cilic","R",198,"CRO",25.6563997262,"6-3 6-2 6-7(2) 6-4",5,"R32",191,5,3,138,90,62,26,20,8,11,5,5,137,68,48,30,19,15,22,2,11850,26,1410,0.652173913043478,0.496350364963504,0.9375,0.927536231884058,"ATP"
"269","2014","520","Roland Garros","Clay",128,"G",20140526,114,103970,5,NA,"David Ferrer","R",175,"ESP",32.1478439425,104731,19,NA,"Kevin Anderson","R",203,"RSA",28.0219028063,"6-3 6-3 6-7(5) 6-1",5,"R16",171,2,4,123,89,66,16,19,5,7,9,4,126,81,52,18,18,9,16,5,5030,20,1710,0.723577235772358,0.642857142857143,0.882352941176471,0.911111111111111,"ATP"
"270","2014","520","Roland Garros","Clay",128,"G",20140526,116,104918,7,NA,"Andy Murray","R",190,"GBR",27.0308008214,104269,24,NA,"Fernando Verdasco","L",188,"ESP",30.5270362765,"6-4 7-5 7-6(3)",5,"R16",174,4,3,112,69,52,24,17,4,6,1,2,138,104,61,18,17,15,19,8,4120,25,1420,0.616071428571429,0.753623188405797,0.930232558139535,0.941176470588235,"ATP"
"271","2014","520","Roland Garros","Clay",128,"G",20140526,117,104607,6,NA,"Tomas Berdych","R",196,"CZE",28.6872005476,104545,10,NA,"John Isner","R",206,"USA",29.0814510609,"6-4 6-4 6-4",5,"R16",111,11,1,83,53,44,19,15,2,2,7,1,86,54,38,16,15,5,8,6,4330,11,2600,0.63855421686747,0.627906976744186,0.966666666666667,0.96875,"ATP"
"272","2014","520","Roland Garros","Clay",128,"G",20140526,120,104925,2,NA,"Novak Djokovic","R",188,"SRB",27.0116358658,104542,13,NA,"Jo-Wilfried Tsonga","R",188,"FRA",29.106091718,"6-1 6-4 6-1",5,"R16",89,1,1,66,44,31,17,12,1,2,5,2,71,40,22,11,12,2,9,2,11850,14,2315,0.666666666666667,0.563380281690141,0.954545454545455,0.935483870967742,"ATP"
"273","2014","520","Roland Garros","Clay",128,"G",20140526,121,104745,1,NA,"Rafael Nadal","L",185,"ESP",27.9780971937,103970,5,NA,"David Ferrer","R",175,"ESP",32.1478439425,"4-6 6-4 6-0 6-1",5,"QF",154,1,1,102,63,43,22,16,11,14,2,1,95,60,32,15,17,5,14,1,12500,5,5030,0.617647058823529,0.631578947368421,0.974358974358974,0.971428571428571,"ATP"
"274","2014","520","Roland Garros","Clay",128,"G",20140526,122,104918,7,NA,"Andy Murray","R",190,"GBR",27.0308008214,104792,23,NA,"Gael Monfils","R",193,"FRA",27.7316906229,"6-4 6-1 4-6 1-6 6-0",5,"QF",195,1,2,135,84,55,31,20,9,13,4,5,139,105,63,14,20,11,18,8,4120,28,1390,0.622222222222222,0.755395683453237,0.96078431372549,0.852941176470588,"ATP"
"275","2014","520","Roland Garros","Clay",128,"G",20140526,124,104925,2,NA,"Novak Djokovic","R",188,"SRB",27.0116358658,105683,8,NA,"Milos Raonic","R",196,"CAN",23.4113620808,"7-5 7-6(5) 6-4",5,"QF",142,4,1,98,67,50,23,17,1,2,21,4,114,80,63,10,17,6,9,2,11850,9,2975,0.683673469387755,0.701754385964912,0.967741935483871,0.882352941176471,"ATP"
"276","2014","520","Roland Garros","Clay",128,"G",20140526,125,104745,1,NA,"Rafael Nadal","L",185,"ESP",27.9780971937,104918,7,NA,"Andy Murray","R",190,"GBR",27.0308008214,"6-3 6-2 6-1",5,"SF",100,2,2,59,45,41,8,12,0,0,2,3,67,35,22,11,12,0,6,1,12500,8,4120,0.76271186440678,0.522388059701492,0.857142857142857,0.90625,"ATP"
"277","2014","520","Roland Garros","Clay",128,"G",20140526,127,104745,1,NA,"Rafael Nadal","L",185,"ESP",27.9780971937,104925,2,NA,"Novak Djokovic","R",188,"SRB",27.0116358658,"3-6 7-5 6-2 6-4",5,"F",211,3,4,120,84,61,18,19,6,9,11,3,126,82,59,16,20,4,10,1,12500,2,11850,0.7,0.650793650793651,0.888888888888889,0.931818181818182,"ATP"
"278","2014","540","Wimbledon","Grass",128,"G",20140623,17,104918,3,NA,"Andy Murray","R",190,"GBR",27.1074606434,105676,NA,NA,"David Goffin","R",163,"BEL",23.5427789185,"6-1 6-4 7-5",5,"R128",122,8,1,78,55,47,14,15,2,2,2,4,95,55,35,19,14,4,8,5,4680,105,548,0.705128205128205,0.578947368421053,0.956521739130435,0.9,"ATP"
"279","2014","540","Wimbledon","Grass",128,"G",20140623,68,104542,14,NA,"Jo-Wilfried Tsonga","R",188,"FRA",29.18275154,105023,NA,NA,"Sam Querrey","R",198,"USA",26.7104722793,"4-6 7-6(2) 6-7(4) 6-3 14-12",5,"R64",229,37,4,205,144,118,36,35,5,6,33,3,206,142,107,40,34,7,9,17,1775,67,755,0.702439024390244,0.689320388349515,0.934426229508197,0.953125,"ATP"
"280","2014","540","Wimbledon","Grass",128,"G",20140623,97,104925,1,NA,"Novak Djokovic","R",188,"SRB",27.0882956879,104468,NA,NA,"Gilles Simon","R",183,"FRA",29.4866529774,"6-4 6-2 6-4",5,"R32",132,7,2,80,47,36,15,14,4,7,3,4,103,54,35,19,14,7,14,2,12330,44,1005,0.5875,0.524271844660194,0.939393939393939,0.918367346938776,"ATP"
"281","2014","540","Wimbledon","Grass",128,"G",20140623,100,105227,26,NA,"Marin Cilic","R",198,"CRO",25.7330595483,104607,6,NA,"Tomas Berdych","R",196,"CZE",28.7638603696,"7-6(5) 6-4 7-6(6)",5,"R32",169,20,3,120,79,64,17,17,5,7,6,4,138,88,61,22,17,11,14,29,1350,6,4680,0.658333333333333,0.63768115942029,0.926829268292683,0.92,"ATP"
"282","2014","540","Wimbledon","Grass",128,"G",20140623,101,104918,3,NA,"Andy Murray","R",190,"GBR",27.1074606434,105138,27,NA,"Roberto Bautista Agut","R",183,"ESP",26.1902806297,"6-2 6-3 6-2",5,"R32",95,11,2,63,40,35,9,12,0,2,1,3,77,54,27,8,13,8,16,5,4680,23,1580,0.634920634920635,0.701298701298701,0.91304347826087,0.869565217391304,"ATP"
"283","2014","540","Wimbledon","Grass",128,"G",20140623,102,104731,20,NA,"Kevin Anderson","R",203,"RSA",28.0985626283,104926,16,NA,"Fabio Fognini","R",178,"ITA",27.0828199863,"4-6 6-4 2-6 6-2 6-1",5,"R32",165,16,6,125,87,70,17,22,4,8,6,11,128,83,59,21,21,9,15,18,1745,15,2155,0.696,0.6484375,0.842105263157895,0.755555555555556,"ATP"
"284","2014","540","Wimbledon","Grass",128,"G",20140623,106,103852,19,NA,"Feliciano Lopez","L",188,"ESP",32.7556468172,104545,9,NA,"John Isner","R",206,"USA",29.158110883,"6-7(8) 7-6(6) 7-6(3) 7-5",5,"R32",170,34,2,143,92,79,36,24,2,2,52,2,155,116,91,22,24,4,5,26,1455,11,2690,0.643356643356643,0.748387096774194,0.96078431372549,0.948717948717949,"ATP"
"285","2014","540","Wimbledon","Grass",128,"G",20140623,113,104925,1,NA,"Novak Djokovic","R",188,"SRB",27.0882956879,104542,14,NA,"Jo-Wilfried Tsonga","R",188,"FRA",29.18275154,"6-3 6-4 7-6(5)",5,"R16",112,14,0,96,68,55,19,16,2,2,19,2,89,59,46,18,15,7,9,2,12330,17,1775,0.708333333333333,0.662921348314607,1,0.933333333333333,"ATP"
"286","2014","540","Wimbledon","Grass",128,"G",20140623,114,105227,26,NA,"Marin Cilic","R",198,"CRO",25.7330595483,104871,NA,NA,"Jeremy Chardy","R",188,"FRA",27.3593429158,"7-6(8) 6-4 6-4",5,"R16",129,33,3,108,69,61,17,16,4,4,17,7,110,72,58,14,16,4,6,29,1350,42,1015,0.638888888888889,0.654545454545455,0.923076923076923,0.815789473684211,"ATP"
"287","2014","540","Wimbledon","Grass",128,"G",20140623,115,104918,3,NA,"Andy Murray","R",190,"GBR",27.1074606434,104731,20,NA,"Kevin Anderson","R",203,"RSA",28.0985626283,"6-4 6-3 7-6(6)",5,"R16",152,11,2,93,68,55,11,15,2,3,9,0,125,81,52,22,16,15,19,5,4680,18,1745,0.731182795698925,0.648,0.92,1,"ATP"
